,Album,Artist,Metascore,User Score,Release Date,Summary,Link to Album Page,Link to Artist Page,Publisher,Link to Publisher Page,Album Cover Image,Album Genres,No. of Critic Reviews,Link to Critic Reviews,No. of User Reviews,Link to User Reviews,Link to More Details and Album Credits,Amazon Link
32,Channel Orange,Frank Ocean,92,8.9,2012-07-17,"Love and life in Los Angeles is the theme of the debut release on Def Jam for Frank Ocean, who earlier this month posted online the liner notes for this album describing a relationship he had with a man.",https://www.metacritic.com/music/channel-orange/frank-ocean,https://www.metacritic.com/person/frank-ocean,Def Jam,https://www.metacritic.com/company/def-jam,https://static.metacritic.com/images/products/music/0/596ec57cefdbf2d2e20b581ea0e1a62e-98.jpg,['R&B'],46,https://www.metacritic.com/music/channel-orange/frank-ocean/critic-reviews,1074.0,https://www.metacritic.com/music/channel-orange/frank-ocean/user-reviews,https://www.metacritic.com/music/channel-orange/frank-ocean/details,
33,The Satanist,Behemoth,92,8.6,2014-02-04,"The tenth studio release for the Polish black/death metal band was produced with Daniel Bergstrand, Slawek Wieslawscy and Wojtek Wieslawscy.",https://www.metacritic.com/music/the-satanist/behemoth,https://www.metacritic.com/person/behemoth,Metal Blade,https://www.metacritic.com/company/metal-blade,https://static.metacritic.com/images/products/music/8/cb51db3e14bc91d0508d552792d9ab8d-98.jpg,"['Pop/Rock', 'Heavy', 'Metal']",10,https://www.metacritic.com/music/the-satanist/behemoth/critic-reviews,129.0,https://www.metacritic.com/music/the-satanist/behemoth/user-reviews,https://www.metacritic.com/music/the-satanist/behemoth/details,http://www.amazon.com/Satanist-Behemoth/dp/B00HAH7H5W%3FSubscriptionId%3DAKIAJHSMUOWEQCQ7QDAQ%26tag%3Dmetacritic-music-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB00HAH7H5W
34,Elephant,The White Stripes,92,8.6,2003-04-01,"For their major label debut (and fourth LP overall), the Detroit-based duo of Jack and Meg White offer up 14 new tracks, all recorded in London and (fortunately) showing absolutely no trace of major label production values. Meg White takes a rare turn behind the microphone on a couple of tracks, as does guest Holly Golightly on the closing ""It's True That We Love One Another.""",https://www.metacritic.com/music/elephant/the-white-stripes,https://www.metacritic.com/person/the-white-stripes,V2,https://www.metacritic.com/company/v2,https://static.metacritic.com/images/products/music/3/223c579aeebacd78828385379596ac24-98.jpg,"['Indie', 'Rock']",28,https://www.metacritic.com/music/elephant/the-white-stripes/critic-reviews,452.0,https://www.metacritic.com/music/elephant/the-white-stripes/user-reviews,https://www.metacritic.com/music/elephant/the-white-stripes/details,
35,We're All Alone In This Together,Dave,92,8.7,2021-07-23,"The second full-length studio release for the British rapper features guest appearances from Snoh Aalegra, James Blake, Boj, Stormzy, and WizKid.",https://www.metacritic.com/music/were-all-alone-in-this-together/dave,https://www.metacritic.com/person/dave,N/A,https://www.metacritic.com/company/na,https://static.metacritic.com/images/products/music/0/160785fdf9a448e9127b6caae5aa8187-98.jpg,['Rap'],11,https://www.metacritic.com/music/were-all-alone-in-this-together/dave/critic-reviews,99.0,https://www.metacritic.com/music/were-all-alone-in-this-together/dave/user-reviews,https://www.metacritic.com/music/were-all-alone-in-this-together/dave/details,https://www.amazon.com/dp/B098TMBGVB%3Ftag%3Dmetacritic-music-20%26linkCode%3Dosi%26th%3D1%26psc%3D1
36,Titanic Rising,Weyes Blood,91,9.1,2019-04-05,The fourth full-length release for Natalie Mering was co-produced with Foxygen's Jonathan Rado.,https://www.metacritic.com/music/titanic-rising/weyes-blood,https://www.metacritic.com/person/weyes-blood,Sub Pop,https://www.metacritic.com/company/sub-pop,https://static.metacritic.com/images/products/music/2/3722fd5bf9be10cd9088e9aa699c3180-98.jpg,"['Pop/Rock', 'Alternative/Indie', 'Rock']",26,https://www.metacritic.com/music/titanic-rising/weyes-blood/critic-reviews,419.0,https://www.metacritic.com/music/titanic-rising/weyes-blood/user-reviews,https://www.metacritic.com/music/titanic-rising/weyes-blood/details,https://www.amazon.com/Titanic-Rising-Weyes-Blood/dp/B07NPBXJ85?SubscriptionId=AKIAJHSMUOWEQCQ7QDAQ&tag=metacritic-music-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07NPBXJ85
37,Carnage,Nick Cave & Warren Ellis,91,7.8,2021-02-25,The surprise release for the latest full-length collaboration between Nick Cave and Warren Ellis was recorded over a week.,https://www.metacritic.com/music/carnage/nick-cave-warren-ellis,https://www.metacritic.com/person/nick-cave-warren-ellis,N/A,https://www.metacritic.com/company/na,https://static.metacritic.com/images/products/music/4/026f4af0c2db9f9871881bede70b9058-98.jpg,['Pop/Rock'],21,https://www.metacritic.com/music/carnage/nick-cave-warren-ellis/critic-reviews,71.0,https://www.metacritic.com/music/carnage/nick-cave-warren-ellis/user-reviews,https://www.metacritic.com/music/carnage/nick-cave-warren-ellis/details,https://www.amazon.com/dp/B08W7LW4KG%3FSubscriptionId%3DAKIAJHSMUOWEQCQ7QDAQ%26tag%3Dmetacritic-music-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB08W7LW4KG
38,Melodrama,Lorde,91,8.9,2017-06-16,The second full-length release for the New Zealand pop singer-songwriter was produced with Jack Antonoff.,https://www.metacritic.com/music/melodrama/lorde,https://www.metacritic.com/person/lorde,Republic,https://www.metacritic.com/company/republic,https://static.metacritic.com/images/products/music/8/ec2e1bb028ec6ed6784d06baf9758ee9-98.jpg,['Pop/Rock'],32,https://www.metacritic.com/music/melodrama/lorde/critic-reviews,4328.0,https://www.metacritic.com/music/melodrama/lorde/user-reviews,https://www.metacritic.com/music/melodrama/lorde/details,http://www.amazon.com/dp/B06XH924LG%3FSubscriptionId%3DAKIAJHSMUOWEQCQ7QDAQ%26tag%3Dmetacritic-music-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB06XH924LG
39,Speakerboxxx/The Love Below,Outkast,91,8.7,2003-09-23,"This Grammy-winning follow-up to their smash 2000 hit 'Stankonia' is an OutKast album in name only, as it is structured in the form of two solo discs: one each for Big Boi (Speakerboxxx) and Andre 3000 (The Love Below).",https://www.metacritic.com/music/speakerboxxxthe-love-below/outkast,https://www.metacritic.com/person/outkast,La Face,https://www.metacritic.com/company/la-face,https://static.metacritic.com/images/products/music/9/b0636e23e2f8e5ac9b20601d14491ffb-98.jpg,['Rap'],26,https://www.metacritic.com/music/speakerboxxxthe-love-below/outkast/critic-reviews,393.0,https://www.metacritic.com/music/speakerboxxxthe-love-below/outkast/user-reviews,https://www.metacritic.com/music/speakerboxxxthe-love-below/outkast/details,
40,Set My Heart on Fire Immediately,Perfume Genius,91,8.5,2020-05-15,The fifth full-length release for Mike Hadreas as Perfume Genius was produced with Blake Mills.,https://www.metacritic.com/music/set-my-heart-on-fire-immediately/perfume-genius,https://www.metacritic.com/person/perfume-genius,Matador,https://www.metacritic.com/company/matador,https://static.metacritic.com/images/products/music/5/1aab12750a57b10ec030003a7aaa7daa-98.jpg,['Pop/Rock'],25,https://www.metacritic.com/music/set-my-heart-on-fire-immediately/perfume-genius/critic-reviews,180.0,https://www.metacritic.com/music/set-my-heart-on-fire-immediately/perfume-genius/user-reviews,https://www.metacritic.com/music/set-my-heart-on-fire-immediately/perfume-genius/details,https://www.amazon.com/dp/B0851M9L5H%3FSubscriptionId%3DAKIAJHSMUOWEQCQ7QDAQ%26tag%3Dmetacritic-music-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB0851M9L5H
41,Red (Taylor's Version),Taylor Swift,91,9.3,2021-11-12,"The new recording of Taylor Swift's fourth studio album features nine previously unreleased songs that include guest appearances from Phoebe Bridgers, Ed Sheeran, and Chris Stapleton.",https://www.metacritic.com/music/red-taylors-version/taylor-swift,https://www.metacritic.com/person/taylor-swift,Republic,https://www.metacritic.com/company/republic,https://static.metacritic.com/images/products/music/3/ad5f67007321fe77df21843bb0565b4f-98.jpg,['Pop/Rock'],16,https://www.metacritic.com/music/red-taylors-version/taylor-swift/critic-reviews,2384.0,https://www.metacritic.com/music/red-taylors-version/taylor-swift/user-reviews,https://www.metacritic.com/music/red-taylors-version/taylor-swift/details,https://www.amazon.com/dp/B09BY285F9?tag=metacritic-music-20&linkCode=osi&th=1&psc=1
42,"Home, Like Noplace Is There",The Hotelier,91,8.4,2014-02-25,This is the second full-length release for the Massachusetts indie rock quartet formerly known as The Hotel Year.,https://www.metacritic.com/music/home-like-noplace-is-there/the-hotelier,https://www.metacritic.com/person/the-hotelier,Tiny Engines,https://www.metacritic.com/company/tiny-engines,https://static.metacritic.com/images/products/music/2/482901ccd6f743f413516f6d85486c59-98.jpg,['Pop/Rock'],8,https://www.metacritic.com/music/home-like-noplace-is-there/the-hotelier/critic-reviews,60.0,https://www.metacritic.com/music/home-like-noplace-is-there/the-hotelier/user-reviews,https://www.metacritic.com/music/home-like-noplace-is-there/the-hotelier/details,http://www.amazon.com/dp/B00IDKB8GO%3FSubscriptionId%3DAKIAJHSMUOWEQCQ7QDAQ%26tag%3Dmetacritic-music-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB00IDKB8GO
43,"Good Kid, M.A.A.D City",Kendrick Lamar,91,8.9,2012-10-22,"The official major label debut studio album for the Compton rapper features guest appearances from Dr. Dre, Drake, Jay Rock, And MC Eiht.",https://www.metacritic.com/music/good-kid-maad-city/kendrick-lamar,https://www.metacritic.com/person/kendrick-lamar,Aftermath Records,https://www.metacritic.com/company/aftermath-records,https://static.metacritic.com/images/products/music/0/ea59796eebb9ef428499475c68123c0f-98.jpg,['Rap'],36,https://www.metacritic.com/music/good-kid-maad-city/kendrick-lamar/critic-reviews,2145.0,https://www.metacritic.com/music/good-kid-maad-city/kendrick-lamar/user-reviews,https://www.metacritic.com/music/good-kid-maad-city/kendrick-lamar/details,http://www.amazon.com/Good-Kid-M-A-A-D-Kendrick-Lamar/dp/B0090X4HES%3FSubscriptionId%3DAKIAJHSMUOWEQCQ7QDAQ%26tag%3Dmetacritic-music-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB0090X4HES
44,A Grand Don't Come For Free,The Streets,91,7.9,2004-05-18,"Mike Skinner returns with the inenviable job of following up his genre-smashing debut 'Original Pirate Material,' which was an enormous critical and commercial hit in the UK and paved the way for the success of later acts such as Dizzee Rascal.",https://www.metacritic.com/music/a-grand-dont-come-for-free/the-streets,https://www.metacritic.com/person/the-streets,Vice / 679,https://www.metacritic.com/company/vice-679,https://static.metacritic.com/images/products/music/1/91f6d8e68ae16c3fd012cb81fc07bf11-98.jpg,"['Electronic', 'Rap']",30,https://www.metacritic.com/music/a-grand-dont-come-for-free/the-streets/critic-reviews,225.0,https://www.metacritic.com/music/a-grand-dont-come-for-free/the-streets/user-reviews,https://www.metacritic.com/music/a-grand-dont-come-for-free/the-streets/details,
45,The Myth of the Happily Ever After,Biffy Clyro,91,7.8,2021-10-22,The latest full-length release for the Scottish alternative rock band was produced with Adam Noble.,https://www.metacritic.com/music/the-myth-of-the-happily-ever-after/biffy-clyro,https://www.metacritic.com/person/biffy-clyro,Warner Records,https://www.metacritic.com/company/warner-records,https://static.metacritic.com/images/products/music/8/3f66ba56e8190a1a9f04fb37bdd986e8-98.jpg,['Pop/Rock'],8,https://www.metacritic.com/music/the-myth-of-the-happily-ever-after/biffy-clyro/critic-reviews,47.0,https://www.metacritic.com/music/the-myth-of-the-happily-ever-after/biffy-clyro/user-reviews,https://www.metacritic.com/music/the-myth-of-the-happily-ever-after/biffy-clyro/details,https://www.amazon.com/dp/B09FC7J8NZ?tag=metacritic-music-20&linkCode=osi&th=1&psc=1
46,Canto,Los Super Seven,91,7.6,2001-03-13,"The second release from the Latin-folk supergroup, featuring members of Los Lobos.",https://www.metacritic.com/music/canto/los-super-seven,https://www.metacritic.com/person/los-super-seven,Columbia / Legacy,https://www.metacritic.com/company/columbia-legacy,https://static.metacritic.com/images/products/music/8/6e6100769129b3ddda3a507111efbf2c-98.jpg,"['Folk', 'Latin']",7,https://www.metacritic.com/music/canto/los-super-seven/critic-reviews,17.0,https://www.metacritic.com/music/canto/los-super-seven/user-reviews,https://www.metacritic.com/music/canto/los-super-seven/details,
47,Grey Area,Little Simz,91,8.4,2019-03-01,The third full-length release for the British rapper Simbi Ajikawo features a guest appearances from Cleo Sol.,https://www.metacritic.com/music/grey-area/little-simz,https://www.metacritic.com/person/little-simz,Age 101,https://www.metacritic.com/company/age-101,https://static.metacritic.com/images/products/music/3/d29cd45033b1a341554b7196ad3882c5-98.jpg,['Rap'],15,https://www.metacritic.com/music/grey-area/little-simz/critic-reviews,189.0,https://www.metacritic.com/music/grey-area/little-simz/user-reviews,https://www.metacritic.com/music/grey-area/little-simz/details,https://www.amazon.com/dp/B07LG1CB8R%3FSubscriptionId%3DAKIAJHSMUOWEQCQ7QDAQ%26tag%3Dmetacritic-music-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB07LG1CB8R
48,"Sex, Death & The Infinite Void",Creeper,91,8.0,2020-07-31,The second full-length release for the British punk rock band led by Will Gould was produced by Xandy Barry.,https://www.metacritic.com/music/sex-death-the-infinite-void/creeper,https://www.metacritic.com/person/creeper,Roadrunner Records,https://www.metacritic.com/company/roadrunner-records,https://static.metacritic.com/images/products/music/2/17cb4751a6394b268576ee62340eb0ef-98.jpg,"['Pop/Rock', 'Alternative/Indie', 'Rock', 'Punk', 'Revival']",8,https://www.metacritic.com/music/sex-death-the-infinite-void/creeper/critic-reviews,39.0,https://www.metacritic.com/music/sex-death-the-infinite-void/creeper/user-reviews,https://www.metacritic.com/music/sex-death-the-infinite-void/creeper/details,https://www.amazon.com/dp/B0851LJRT6%3FSubscriptionId%3DAKIAJHSMUOWEQCQ7QDAQ%26tag%3Dmetacritic-music-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB0851LJRT6
49,The ArchAndroid,Janelle Monáe,91,8.9,2010-05-18,"The second full-length album for the singer born in Kansas City is a continuation of the story of Cindi Mayweather, the android introduced in the 2007 EP, ""Metropolis Suite I of IV: The Chase.""",https://www.metacritic.com/music/the-archandroid/janelle-monae,https://www.metacritic.com/person/janelle-monae,Atlantic,https://www.metacritic.com/company/atlantic,https://static.metacritic.com/images/products/music/6/e374510dc57d6091ae71b0f9959f06ca-98.jpg,"['R&B', 'Soul']",28,https://www.metacritic.com/music/the-archandroid/janelle-monae/critic-reviews,554.0,https://www.metacritic.com/music/the-archandroid/janelle-monae/user-reviews,https://www.metacritic.com/music/the-archandroid/janelle-monae/details,
50,Gold & Grey,Baroness,91,7.4,2019-06-14,The fifth full-length release for the hard rock/metal band is the first with new guitarist Gina Gleason (Peter Adams left the band in 2017).,https://www.metacritic.com/music/gold-grey/baroness,https://www.metacritic.com/person/baroness,Abraxan Hymns,https://www.metacritic.com/company/abraxan-hymns,https://static.metacritic.com/images/products/music/4/5a71297c37555d6cd0277b4233309cc7-98.jpg,"['Pop/Rock', 'Heavy', 'Metal', 'Progressive', 'Metal', 'Sludge', 'Metal', 'Post-Metal']",14,https://www.metacritic.com/music/gold-grey/baroness/critic-reviews,124.0,https://www.metacritic.com/music/gold-grey/baroness/user-reviews,https://www.metacritic.com/music/gold-grey/baroness/details,https://www.amazon.com/Gold-Grey-Baroness/dp/B07PJ224GQ?SubscriptionId=AKIAJHSMUOWEQCQ7QDAQ&tag=metacritic-music-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07PJ224GQ
51,Blue Weekend,Wolf Alice,91,8.9,2021-06-04,The third full-length release for the British rock band was produced by Markus Dravs.,https://www.metacritic.com/music/blue-weekend/wolf-alice,https://www.metacritic.com/person/wolf-alice,RCA,https://www.metacritic.com/company/rca,https://static.metacritic.com/images/products/music/3/32db4d83829bb0694ee4a7d8feaa4328-98.jpg,"['Pop/Rock', 'Alternative/Indie', 'Rock', 'Alternative', 'Pop/Rock']",19,https://www.metacritic.com/music/blue-weekend/wolf-alice/critic-reviews,268.0,https://www.metacritic.com/music/blue-weekend/wolf-alice/user-reviews,https://www.metacritic.com/music/blue-weekend/wolf-alice/details,https://www.amazon.com/dp/B08X6DX87W?tag=metacritic-music-20&linkCode=osi&th=1&psc=1
52,The  Guitar Song,Jamey Johnson,91,8.0,2010-09-14,"Jamey Johnson's latest album is a 25-track double album with the first half, The Black Album, devoted to dark emotions and the other half, the White Album, devoted to more positive songs.",https://www.metacritic.com/music/the-guitar-song/jamey-johnson,https://www.metacritic.com/person/jamey-johnson,Mercury,https://www.metacritic.com/company/mercury,https://static.metacritic.com/images/products/music/5/58d40e6e98ce3f23dad976abc482bc85-98.jpg,"['Country', 'Contemporary', 'Country', 'Outlaw', 'Country']",9,https://www.metacritic.com/music/the-guitar-song/jamey-johnson/critic-reviews,28.0,https://www.metacritic.com/music/the-guitar-song/jamey-johnson/user-reviews,https://www.metacritic.com/music/the-guitar-song/jamey-johnson/details,http://www.amazon.com/The-Guitar-Song-Jamey-Johnson/dp/B002J9GITC%3FSubscriptionId%3DAKIAJHSMUOWEQCQ7QDAQ%26tag%3Dmetacritic-music-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB002J9GITC
53,Is This It?,The Strokes,91,9.0,2001-10-09,"This is the debut album from New York indie-rockers The Strokes, who have been hyped by the British music press following the release of ""The Modern Age"" EP in early 2001. It almost goes without saying, but the group is frequently compared to the Velvet Underground, among others, thanks in part to singer-songwriter Julian Casablancas' Lou Reed-esque vocals.",https://www.metacritic.com/music/is-this-it/the-strokes,https://www.metacritic.com/person/the-strokes,RCA / Rough Trade,https://www.metacritic.com/company/rca-rough-trade,https://static.metacritic.com/images/products/music/9/3acfb6b5c71c1d2b1ead87ceaed555d9-98.jpg,"['Rock', 'Alternative']",26,https://www.metacritic.com/music/is-this-it/the-strokes/critic-reviews,695.0,https://www.metacritic.com/music/is-this-it/the-strokes/user-reviews,https://www.metacritic.com/music/is-this-it/the-strokes/details,
54,We Got It From Here...Thank You 4 Your Service,A Tribe Called Quest,91,8.8,2016-11-11,"Phife Dawg passed away in March 2016 before the final studio release for the rap group that includes guest appearances from such artists as Anderson Paak, Andre 3000, Busta Rhymes, Consequence, Elton John, Talib Kweli, Kendrick Lamar, and Jack White.",https://www.metacritic.com/music/we-got-it-from-herethank-you-4-your-service/a-tribe-called-quest,https://www.metacritic.com/person/a-tribe-called-quest,Epic,https://www.metacritic.com/company/epic,https://static.metacritic.com/images/products/music/2/ae1e1a1e8844d333145dd328a9e2b456-98.jpg,"['Rap', 'East', 'Coast', 'Rap', 'Jazz-Rap']",26,https://www.metacritic.com/music/we-got-it-from-herethank-you-4-your-service/a-tribe-called-quest/critic-reviews,330.0,https://www.metacritic.com/music/we-got-it-from-herethank-you-4-your-service/a-tribe-called-quest/user-reviews,https://www.metacritic.com/music/we-got-it-from-herethank-you-4-your-service/a-tribe-called-quest/details,https://www.amazon.com/got-Here-Thank-Your-service/dp/B01LTHY42W%3FSubscriptionId%3DAKIAJHSMUOWEQCQ7QDAQ%26tag%3Dmetacritic-music-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB01LTHY42W
55,From Here We Go Sublime,The Field,90,6.7,2007-04-03,"This is the full-length debut for Stockholm, Sweden trance producer Axel Willner.",https://www.metacritic.com/music/from-here-we-go-sublime/the-field,https://www.metacritic.com/person/the-field,Kompakt,https://www.metacritic.com/company/kompakt,https://static.metacritic.com/images/products/music/5/4726cceb249a0fc23361ffc7d30f793d-98.jpg,['Electronic'],14,https://www.metacritic.com/music/from-here-we-go-sublime/the-field/critic-reviews,396.0,https://www.metacritic.com/music/from-here-we-go-sublime/the-field/user-reviews,https://www.metacritic.com/music/from-here-we-go-sublime/the-field/details,
56,Feeding the Machine,Binker & Moses,90,,2022-02-25,The latest full-length release for British free jazz duo Binker & Moses was recorded by producer Hugh Padgham.,https://www.metacritic.com/music/feeding-the-machine/binker-moses,https://www.metacritic.com/person/binker-moses,Gearbox,https://www.metacritic.com/company/gearbox,https://static.metacritic.com/images/products/music/9/3fd8fbe5a7d2d53d16925db2eab86f42-98.jpg,['Jazz'],7,https://www.metacritic.com/music/feeding-the-machine/binker-moses/critic-reviews,,https://www.metacritic.com/music/feeding-the-machine/binker-moses/user-reviews,https://www.metacritic.com/music/feeding-the-machine/binker-moses/details,https://www.amazon.com/dp/B09PWL6GD2?tag=metacritic-music-20&linkCode=osi&th=1&psc=1
57,Illinois,Sufjan Stevens,90,8.9,2005-07-05,"The folk singer-songwriter's ambitious attempt to chronicle all 50 states in song continues with this second installment, dedicated to the Prairie State.",https://www.metacritic.com/music/illinois/sufjan-stevens,https://www.metacritic.com/person/sufjan-stevens,Asthmatic Kitty,https://www.metacritic.com/company/asthmatic-kitty,https://static.metacritic.com/images/products/music/9/8cb6b21f173fa38104e1ca93e7f3c270-98.jpg,"['Indie', 'Rock', 'Folk']",40,https://www.metacritic.com/music/illinois/sufjan-stevens/critic-reviews,772.0,https://www.metacritic.com/music/illinois/sufjan-stevens/user-reviews,https://www.metacritic.com/music/illinois/sufjan-stevens/details,
58,Carrie & Lowell,Sufjan Stevens,90,8.9,2015-03-31,"The seventh full-length studio release for the singer-songwriter features contributions from Thomas Bartlett, Sean Carey, Casey Foubert, Ben Lester, Nedelle Torrisi, and Laura Veirs.",https://www.metacritic.com/music/carrie-lowell/sufjan-stevens,https://www.metacritic.com/person/sufjan-stevens,Asthmatic Kitty,https://www.metacritic.com/company/asthmatic-kitty,https://static.metacritic.com/images/products/music/1/11eb6d49ca3108655c71dba2e134b9b0-98.jpg,"['Singer/Songwriter', 'Pop/Rock', 'Alternative/Indie', 'Rock', 'Indie', 'Rock', 'Lo-Fi', 'Indie', 'Pop', 'Alternative', 'Singer/Songwriter', 'Indie', 'Folk', 'Chamber', 'Pop']",40,https://www.metacritic.com/music/carrie-lowell/sufjan-stevens/critic-reviews,577.0,https://www.metacritic.com/music/carrie-lowell/sufjan-stevens/user-reviews,https://www.metacritic.com/music/carrie-lowell/sufjan-stevens/details,http://www.amazon.com/Carrie-Lowell-Sufjan-Stevens/dp/B00S24RSBK%3FSubscriptionId%3DAKIAJHSMUOWEQCQ7QDAQ%26tag%3Dmetacritic-music-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB00S24RSBK
59,Jimmy Lee,Raphael Saadiq,90,5.8,2019-08-23,"The first full-length release of new material from the R&B artist/producer was inspired by his late brother's struggle with drug addiction and features guest appearances from Rob Bacon, Reverend E. Baker, Ernest Turner, and Daniel J. Watts.",https://www.metacritic.com/music/jimmy-lee/raphael-saadiq,https://www.metacritic.com/person/raphael-saadiq,Columbia,https://www.metacritic.com/company/columbia,https://static.metacritic.com/images/products/music/9/3d7fd03633de3b15ed0e13b57fee7efb-98.jpg,['R&B'],8,https://www.metacritic.com/music/jimmy-lee/raphael-saadiq/critic-reviews,50.0,https://www.metacritic.com/music/jimmy-lee/raphael-saadiq/user-reviews,https://www.metacritic.com/music/jimmy-lee/raphael-saadiq/details,https://www.amazon.com/Jimmy-Lee-Raphael-Saadiq/dp/B07SVF1N23?SubscriptionId=AKIAJHSMUOWEQCQ7QDAQ&tag=metacritic-music-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07SVF1N23
60,No Cities to Love,Sleater-Kinney,90,8.2,2015-01-20,"The first release in ten years for the indie rock trio of Carrie Brownstein, Corin Tucker, and Janet Weiss was produced by John Goodmanson.",https://www.metacritic.com/music/no-cities-to-love/sleater-kinney,https://www.metacritic.com/person/sleater-kinney,Sub Pop,https://www.metacritic.com/company/sub-pop,https://static.metacritic.com/images/products/music/5/d8dfcf2d27bd4a44dea54ba133202014-98.jpg,"['Pop/Rock', 'Alternative/Indie', 'Rock', 'Indie', 'Rock']",39,https://www.metacritic.com/music/no-cities-to-love/sleater-kinney/critic-reviews,167.0,https://www.metacritic.com/music/no-cities-to-love/sleater-kinney/user-reviews,https://www.metacritic.com/music/no-cities-to-love/sleater-kinney/details,http://www.amazon.com/No-Cities-To-Love-Sleater-Kinney/dp/B00OPMI3N0%3FSubscriptionId%3DAKIAJHSMUOWEQCQ7QDAQ%26tag%3Dmetacritic-music-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB00OPMI3N0
61,Eve,Rapsody,90,8.1,2019-08-23,"The third full-length studio release for the North Carolina rapper features guest appearances from J. Cole, D'Angelo, GZA, JID, Leikeli47, Mereba], PJ Morton, Queen Latifah, K.Roosevelt, SiR, and Elle Varner.",https://www.metacritic.com/music/eve/rapsody,https://www.metacritic.com/person/rapsody,Jamla,https://www.metacritic.com/company/jamla,https://static.metacritic.com/images/products/music/4/9d51ea2a6e92ab8aad63ad74df2b244f-98.jpg,['Rap'],8,https://www.metacritic.com/music/eve/rapsody/critic-reviews,53.0,https://www.metacritic.com/music/eve/rapsody/user-reviews,https://www.metacritic.com/music/eve/rapsody/details,https://www.amazon.com/dp/B07W5YKR4D%3FSubscriptionId%3DAKIAJHSMUOWEQCQ7QDAQ%26tag%3Dmetacritic-music-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB07W5YKR4D
62,Punisher,Phoebe Bridgers,90,8.9,2020-06-18,"The second full-length solo release for the singer-songwriter features contributions from Julien Baker, Lucy Dacus, Christian Lee Hutson, Jim Keltner, Warpint's Jenny Lee Lindberg, Blake Mills, Conor Oberst, Bright Eyes' Nathaniel Walcott, and the Yeah Yeah Yeahs' Nick Zinner.",https://www.metacritic.com/music/punisher/phoebe-bridgers,https://www.metacritic.com/person/phoebe-bridgers,Dead Oceans,https://www.metacritic.com/company/dead-oceans,https://static.metacritic.com/images/products/music/2/ba41b72c83d8ba3656f13110fd1258bc-98.jpg,['Pop/Rock'],31,https://www.metacritic.com/music/punisher/phoebe-bridgers/critic-reviews,368.0,https://www.metacritic.com/music/punisher/phoebe-bridgers/user-reviews,https://www.metacritic.com/music/punisher/phoebe-bridgers/details,https://www.amazon.com/dp/B086Y1G1T3%3FSubscriptionId%3DAKIAJHSMUOWEQCQ7QDAQ%26tag%3Dmetacritic-music-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB086Y1G1T3
63,Send Them To Coventry [Mixtape],Pa Salieu,90,,2020-11-13,"The debut mixtape from the British rapper features guest appearances from Mahalia, M1llionz, BackRoad Gee, Boy Boy, Eight9FLY, Lz Dinero, Ni Santora, Shakavellie, and Stizee.",https://www.metacritic.com/music/send-them-to-coventry-mixtape/pa-salieu,https://www.metacritic.com/person/pa-salieu,Warner Records,https://www.metacritic.com/company/warner-records,https://static.metacritic.com/images/products/music/2/d1f0f06d69e2d9d7a1d15777766f4074-98.jpg,['Rap'],8,https://www.metacritic.com/music/send-them-to-coventry-mixtape/pa-salieu/critic-reviews,,https://www.metacritic.com/music/send-them-to-coventry-mixtape/pa-salieu/user-reviews,https://www.metacritic.com/music/send-them-to-coventry-mixtape/pa-salieu/details,https://www.amazon.com/dp/B08LXM8MCY%3FSubscriptionId%3DAKIAJHSMUOWEQCQ7QDAQ%26tag%3Dmetacritic-music-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB08LXM8MCY
